"group","id","item","RT","R","compromised"
1,30,16,44.2351075021184,0,0
0,31,16,68.971710731788,0,0
0,32,16,86.2427926388079,0,0
0,33,16,49.1072821567551,0,0
0,34,16,85.20007641086,1,0
0,35,16,72.436945334123,0,0
0,36,16,54.5954202388476,0,0
0,37,16,42.9410016057437,1,0
1,38,16,109.605639707812,0,0
0,39,16,50.8699231300331,0,0
1,40,16,38.9512772863405,0,0
0,41,16,17.220359357626,0,0
0,42,16,44.7914794266246,1,0
0,43,16,44.8807249901159,0,0
0,44,16,98.9673202557785,0,0
0,45,16,23.066768491706,0,0
1,46,16,38.7491548812868,0,0
0,47,16,87.8413383251533,0,0
1,48,16,56.8354059076591,0,0
0,49,16,79.5920086101789,0,0
1,50,16,29.6331741025888,1,0
1,51,16,58.0498029720947,1,0
1,52,16,56.2828757327908,0,0
0,53,16,57.0623456369838,1,0
0,54,16,118.318920636144,0,0
0,55,16,41.0420490662037,1,0
0,56,16,30.3300399306681,0,0
0,57,16,36.6525022590848,0,0
0,58,16,39.7109851207051,1,0
1,59,16,28.245399730021,1,0
0,60,16,39.675057659822,1,0
1,61,16,29.6131678278213,1,0
0,62,16,19.5189744003909,0,0
0,63,16,57.0096178265253,0,0
1,64,16,60.0436682548896,0,0
0,65,16,61.9260924177037,0,0
0,66,16,48.4622789493949,0,0
0,67,16,73.872197148184,1,0
0,68,16,41.8273344858179,0,0
0,69,16,60.2365054670264,0,0
0,70,16,38.8762984405139,1,0
0,71,16,68.7140666655987,0,0
0,72,16,38.1053278056486,0,0
0,73,16,103.181675034544,0,0
0,74,16,63.1394574336377,0,0
0,75,16,83.2859888495264,0,0
1,76,16,127.130634051608,0,0
0,77,16,38.2474039104302,0,0
1,78,16,32.2239065018612,0,0
1,79,16,83.8596720344933,0,0
0,80,16,195.356420635256,1,0
0,81,16,31.6232169553934,0,0
0,82,16,32.1972714936466,0,0
0,83,16,60.5438730014079,0,0
0,84,16,56.4734237967418,0,0
0,85,16,43.7966291438862,0,0
0,86,16,34.8888434210619,1,0
0,87,16,102.268161624785,0,0
0,88,16,48.376212103265,1,0
0,89,16,51.5373245495007,1,0
0,90,16,34.8302107841297,0,0
0,91,16,136.208621954271,1,0
0,92,16,43.8571464550005,1,0
0,93,16,35.7982245900564,0,0
1,94,16,104.499164409278,0,0
0,95,16,42.1526656308591,0,0
0,96,16,20.6206050721844,0,0
0,97,16,46.8595810383396,0,0
0,98,16,75.3517900357276,0,0
1,99,16,73.2493854293462,0,0
0,100,16,74.3726745909601,0,0
0,101,16,79.8270882697545,0,0
0,102,16,47.9871267062777,0,0
0,103,16,22.406937224349,0,0
0,104,16,71.5671024204568,0,0
0,105,16,37.124113925094,0,0
0,106,16,20.1889925538551,0,0
1,107,16,39.0046361540525,0,0
0,108,16,28.1532690830994,0,0
0,109,16,34.1697958350512,0,0
0,110,16,64.5761565293699,0,0
0,111,16,50.3626005055475,0,0
0,112,16,38.2104060355649,0,0
0,113,16,45.2287048826451,0,0
0,114,16,18.9657045013896,1,0
1,115,16,24.261948718386,0,0
1,116,16,46.1772821298704,0,0
0,117,16,39.6702961420523,1,0
1,118,16,46.7651052807279,1,0
0,119,16,35.2400521685852,0,0
0,120,16,30.6429234721883,0,0
0,121,16,63.2577021413233,1,0
0,122,16,43.9581056193168,0,0
0,123,16,64.7399015911442,0,0
0,124,16,37.5654539398426,0,0
1,125,16,63.309529370724,0,0
0,126,16,64.8488906754808,0,0
1,127,16,36.4723037271842,0,0
0,128,16,41.1150427819369,0,0
0,129,16,81.9942931170669,1,0
0,130,16,24.6394139973337,0,0
0,131,16,64.3555532393214,1,0
0,132,16,55.8190804862754,0,0
0,133,16,35.5112299469872,0,0
0,134,16,91.8965793932312,1,0
1,135,16,58.1326410868977,1,0
1,136,16,183.416064846169,1,0
0,137,16,16.666636043548,1,0
0,138,16,83.2960473405261,0,0
1,139,16,72.7164369468549,0,0
1,140,16,43.3975806564499,0,0
0,141,16,47.514521237602,0,0
0,142,16,43.1289294797591,0,0
1,143,16,37.4077108824429,1,0
0,144,16,57.8723867191287,0,0
0,145,16,26.5813227000849,0,0
0,146,16,41.4916288003197,0,0
0,147,16,17.6934652550101,0,0
1,148,16,24.6373357866106,1,0
0,149,16,52.0827555859293,0,0
0,150,16,109.043968990428,0,0
0,151,16,28.4506665059433,0,0
0,152,16,64.160623605298,0,0
0,153,16,61.8546568953434,0,0
0,154,16,65.2547544583824,0,0
0,155,16,55.6738365294861,0,0
0,156,16,34.3263472530755,0,0
0,157,16,50.8704901599965,0,0
1,158,16,91.6069890015432,0,0
0,159,16,129.520901944252,0,0
0,160,16,34.2746877699483,0,0
0,161,16,25.7684992333238,1,0
0,162,16,51.2310109181561,0,0
0,163,16,76.2708235550654,1,0
0,164,16,44.9539534868036,0,0
0,165,16,34.3632805532945,0,0
0,166,16,42.3102345559519,0,0
0,167,16,69.3632802471442,0,0
1,168,16,46.7184851865105,0,0
0,169,16,55.5443638398569,0,0
1,170,16,38.439875224138,0,0
0,171,16,114.81804218216,0,0
0,172,16,51.2554243742701,1,0
0,173,16,78.614115937427,0,0
0,174,16,49.8244479373602,0,0
0,175,16,83.9063437684947,0,0
0,176,16,50.2344280934039,0,0
1,177,16,39.6817721302554,0,0
0,178,16,42.3903001409707,0,0
1,179,16,49.699462981825,0,0
0,180,16,37.0248141121617,0,0
0,181,16,60.4138580934186,0,0
0,182,16,55.2492486000526,0,0
1,183,16,60.895303346179,0,0
0,184,16,82.4363449901814,0,0
0,185,16,87.5975511811808,0,0
0,186,16,16.9440791955385,0,0
1,187,16,56.3232280489867,0,0
1,188,16,31.9584622616839,0,0
0,189,16,23.8658074766306,0,0
0,190,16,22.4677286461891,0,0
0,191,16,43.580814708905,0,0
0,192,16,88.4543471265142,1,0
0,193,16,43.8413201703774,0,0
0,194,16,24.3509178498451,0,0
0,195,16,26.0151614890716,0,0
0,196,16,57.7807182654329,0,0
0,197,16,50.2525962091138,0,0
0,198,16,29.4009478034251,0,0
0,199,16,67.697817000954,0,0
0,200,16,48.3601057538793,0,0
0,1,17,55.7887611160479,0,1
0,2,17,48.855524830347,0,1
0,3,17,22.7625953536114,0,1
0,4,17,18.8237334469389,1,1
0,5,17,98.5336188804604,0,1
1,6,17,45.1918956418015,1,1
0,7,17,53.3720962998448,0,1
1,8,17,45.8553708712808,0,1
0,9,17,42.3522120746724,1,1
0,10,17,12.8391944942833,0,1
0,11,17,70.2862248665979,0,1
0,12,17,37.0230600547301,0,1
0,13,17,33.6794955295585,0,1
0,14,17,21.1210722467502,0,1
0,15,17,70.6808423453129,1,1
0,16,17,34.4503610084875,1,1
0,17,17,26.0841046830186,1,1
0,18,17,123.62149900394,0,1
1,19,17,8.06177573956598,1,1
0,20,17,27.142832156803,1,1
0,21,17,36.0279319535815,1,1
0,22,17,175.59979253515,0,1
0,23,17,9.10567210503815,0,1
0,24,17,128.557975932361,1,1
0,25,17,85.3154205391626,1,1
1,26,17,26.3811504617471,1,1
0,27,17,16.6888607704027,1,1
0,28,17,29.4540090803931,1,1
0,29,17,107.848608612809,0,1
1,30,17,25.2531120656848,1,1
0,31,17,30.5690910500821,1,1
0,32,17,22.8432385132619,0,1
0,33,17,35.1500620602876,1,1
0,34,17,25.995450278824,0,1
0,35,17,101.112740782304,0,1
0,36,17,116.004986402792,1,1
0,37,17,46.278635933654,0,1
1,38,17,21.9991672959048,1,1
0,39,17,21.0150035234383,1,1
1,40,17,29.6321444447097,1,1
0,41,17,68.5702562373923,1,1
0,42,17,81.876781075212,1,1
0,43,17,41.9167593758452,1,1
0,44,17,16.6222557016961,0,1
0,45,17,17.616056623593,1,1
1,46,17,14.4392962723379,1,1
0,47,17,47.5223993942861,1,1
1,48,17,7.18953756104584,1,1
0,49,17,91.9551385672548,1,1
1,50,17,74.5471368677411,1,1
1,51,17,42.4976485948583,1,1
1,52,17,24.975499408055,0,1
0,53,17,37.162052849965,0,1
0,54,17,55.3102937349015,1,1
0,55,17,22.5920913138503,0,1
0,56,17,42.7113808044657,0,1
0,57,17,43.961618891168,0,1
0,58,17,27.635236061986,0,1
1,59,17,29.4183266776735,1,1
0,60,17,31.6806708367084,1,1
1,61,17,19.9940522641073,1,1
0,62,17,22.0074041651396,1,1
0,63,17,12.2038439116824,1,1
1,64,17,15.3631598340225,1,1
0,65,17,76.3875667796199,1,1
0,66,17,116.622460093061,1,1
0,67,17,25.438793744391,1,1
0,68,17,16.8858097473483,0,1
0,69,17,49.7803865338785,0,1
0,70,17,143.884086028256,1,1
0,71,17,30.3675143941943,0,1
0,72,17,218.945703175248,1,1
0,73,17,64.5629909226592,1,1
0,74,17,41.1153630391992,1,1
0,75,17,37.2289719613325,0,1
1,76,17,12.7360847255306,1,1
0,77,17,89.681603242978,1,1
1,78,17,10.9661597575418,1,1
1,79,17,19.7558567331234,1,1
0,80,17,59.4469531651163,1,1
0,81,17,51.4633359031223,0,1
0,82,17,102.424132294629,0,1
0,83,17,19.0479210581312,0,1
0,84,17,142.965075798342,1,1
0,85,17,65.4781884843618,0,1
0,86,17,13.7203104601334,1,1
0,87,17,40.5839223460881,1,1
0,88,17,49.6062961644514,0,1
0,89,17,48.3545206907285,1,1
0,90,17,33.5514242796927,1,1
0,91,17,68.1594232493666,0,1
0,92,17,96.8929832578113,0,1
0,93,17,27.0414520718913,1,1
1,94,17,20.403831379741,1,1
0,95,17,53.4927202947485,1,1
0,96,17,4.6316220686742,1,1
0,97,17,41.15883366652,0,1
0,98,17,41.5331762035088,1,1
1,99,17,227.377671977688,1,1
0,100,17,22.3052784806512,0,1
0,101,17,49.1738579806845,1,1
0,102,17,12.8800370790591,0,1
0,103,17,34.3492727188622,1,1
0,104,17,22.5468539802441,0,1
0,105,17,44.737125516907,1,1
0,106,17,71.0341718341842,0,1
1,107,17,40.3817275206483,1,1
0,108,17,53.7385817570446,0,1
0,109,17,28.313919209412,1,1
0,110,17,40.8471962191522,1,1
0,111,17,34.2775964422984,1,1
0,112,17,26.2647364619087,1,1
0,113,17,63.6987155394108,1,1
0,114,17,32.8687056641561,0,1
1,115,17,102.207359578675,1,1
1,116,17,27.8642717117185,1,1
0,117,17,15.4371136539989,1,1
1,118,17,29.1337972407251,1,1
0,119,17,65.4049944483001,1,1
0,120,17,32.3046478605757,1,1
0,121,17,65.2876022155566,1,1
0,122,17,26.7423615992283,0,1
0,123,17,53.2248138945063,1,1
0,124,17,35.3020012011649,1,1
1,125,17,24.4849742751383,1,1
0,126,17,12.400993194921,1,1
1,127,17,30.3762503736814,1,1
0,128,17,12.8195702734444,0,1
0,129,17,43.9071227649387,1,1
0,130,17,25.7427456840271,0,1
0,131,17,60.8561780140478,1,1
0,132,17,34.3960998732589,0,1
0,133,17,53.918291585214,1,1
0,134,17,34.46175270376,1,1
1,135,17,13.8092264351498,1,1
1,136,17,31.6702727327678,1,1
0,137,17,32.6926958682621,1,1
0,138,17,29.8889427952932,1,1
1,139,17,31.9147468607458,0,1
1,140,17,18.450779718011,1,1
0,141,17,13.8425964691966,0,1
0,142,17,39.6856965878808,1,1
1,143,17,6.04781428091977,1,1
0,144,17,59.1171686958726,1,1
0,145,17,98.3511145220795,0,1
0,146,17,87.2539723605091,1,1
0,147,17,31.4456706413873,1,1
1,148,17,52.0260991016495,1,1
0,149,17,38.0627267319183,1,1
0,150,17,19.5428917049668,1,1
0,151,17,16.0659487332465,1,1
0,152,17,65.1577767394237,0,1
0,153,17,24.8630444223346,1,1
0,154,17,23.3009505981446,1,1
0,155,17,61.6444694507787,1,1
0,156,17,15.4202707299362,0,1
0,157,17,46.6537519646807,1,1
1,158,17,27.8786774743306,1,1
0,159,17,32.8368318475023,0,1
0,160,17,40.122536451773,1,1
0,161,17,31.8457832736703,0,1
0,162,17,34.6390533064837,1,1
0,163,17,32.6632266518867,1,1
0,164,17,12.3010962562765,0,1
0,165,17,25.4188219951439,1,1
0,166,17,49.1686360599888,1,1
0,167,17,53.5691158919501,1,1
1,168,17,15.9695980178441,0,1
0,169,17,99.1282875512098,1,1
1,170,17,9.64526293558634,1,1
0,171,17,50.1004422525632,0,1
0,172,17,12.6425920454653,1,1
0,173,17,264.447537792471,0,1
0,174,17,18.2795661134061,0,1
0,175,17,38.1673404548663,1,1
0,176,17,180.849442146557,1,1
1,177,17,12.7883215295111,1,1
0,178,17,103.494204065617,1,1
1,179,17,21.1674305714946,1,1
0,180,17,12.1971800236871,1,1
0,181,17,8.40553237631733,1,1
0,182,17,26.7641384835864,0,1
1,183,17,33.3830190611347,1,1
0,184,17,39.4780780558996,1,1
0,185,17,78.7582982127604,0,1
0,186,17,61.0312298013239,1,1
1,187,17,83.0325706424411,1,1
1,188,17,35.9014021072992,1,1
0,189,17,21.6833852587751,1,1
0,190,17,11.3270268959071,1,1
0,191,17,64.6877195122465,1,1
0,192,17,85.5470845879038,1,1
0,193,17,41.2955590981994,1,1
0,194,17,154.874999460757,0,1
0,195,17,26.8129341327017,0,1
0,196,17,54.4921894502511,1,1
0,197,17,43.5845600710763,1,1
0,198,17,63.987011959124,1,1
0,199,17,36.1148333740727,0,1
0,200,17,52.5099592443472,0,1
0,1,18,33.246690168151,0,0
0,2,18,54.5811783418318,1,0
0,3,18,33.4902684801417,0,0
0,4,18,18.5001931086014,0,0
0,5,18,25.4468946210984,0,0
1,6,18,11.2844016243904,0,0
0,7,18,38.0799531335002,0,0
1,8,18,20.5720926243033,0,0
0,9,18,39.4650722313908,0,0
0,10,18,28.5907472329144,0,0
0,11,18,23.2805210689825,0,0
0,12,18,48.0720070575157,0,0
0,13,18,36.8372220183618,0,0
0,14,18,62.4323177251488,0,0
0,15,18,39.4453483358304,1,0
0,16,18,8.4741059363371,0,0
0,17,18,30.1353151930396,0,0
0,18,18,15.2481741538562,0,0
1,19,18,98.8402449005657,1,0
0,20,18,53.6833445454259,0,0
0,21,18,13.1383680528457,1,0
0,22,18,199.305735641252,0,0
0,23,18,22.9981773674022,0,0
0,24,18,29.5833537222171,1,0
0,25,18,9.98667931084615,0,0
1,26,18,54.6956752780399,0,0
0,27,18,131.96371784302,0,0
0,28,18,47.7179237420654,0,0
0,29,18,48.0121426765646,0,0
1,30,18,195.938521298874,1,0
0,31,18,19.0994173441147,0,0
0,32,18,130.737542924749,0,0
0,33,18,45.8631749840602,0,0
0,34,18,66.0214121672694,0,0
0,35,18,37.4537325076854,0,0
0,36,18,42.6490171436901,0,0
0,37,18,25.7204940007642,1,0
1,38,18,31.4737751347465,0,0
0,39,18,11.9233805402492,0,0
1,40,18,22.8384851137483,0,0
0,41,18,26.5754541827171,0,0
0,42,18,19.2084582443317,0,0
0,43,18,42.5466900003715,0,0
0,44,18,23.6339471869949,0,0
0,45,18,36.9429739012631,0,0
1,46,18,20.237970841108,1,0
0,47,18,56.3871411871213,1,0
1,48,18,14.9708978111459,0,0
0,49,18,25.8188805560995,1,0
1,50,18,86.0346187053713,0,0
1,51,18,98.263324956766,1,0
1,52,18,13.2672327738548,0,0
0,53,18,71.9763913176491,0,0
0,54,18,29.7275975296,0,0
0,55,18,140.977048300586,0,0
0,56,18,49.9206448456477,0,0
0,57,18,11.6020187337481,0,0
0,58,18,18.6660932511815,0,0
1,59,18,50.3232968328483,0,0
0,60,18,29.5480576720808,0,0
1,61,18,38.3256072298542,0,0
0,62,18,30.2799233818706,0,0
0,63,18,10.8167030332432,0,0
1,64,18,66.5938479141363,0,0
0,65,18,18.1718459850931,0,0
0,66,18,27.9515340969574,1,0
0,67,18,102.176205481341,0,0
0,68,18,42.123952663045,0,0
0,69,18,33.1157213955181,1,0
0,70,18,18.7081594037213,0,0
0,71,18,12.1413174608095,0,0
0,72,18,43.5408590245937,0,0
0,73,18,25.5341449587508,1,0
0,74,18,23.482823850455,0,0
0,75,18,12.8633541703788,0,0
1,76,18,19.2577646325796,0,0
0,77,18,16.196320411284,0,0
1,78,18,29.8790948635418,1,0
1,79,18,22.7981094181598,0,0
0,80,18,69.366822170745,0,0
0,81,18,40.1960178343197,0,0
0,82,18,11.1167972389314,0,0
0,83,18,35.6768349549629,1,0
0,84,18,23.2055104445111,1,0
0,85,18,22.7192249479748,1,0
0,86,18,58.7320898871726,1,0
0,87,18,45.6278923853393,0,0
0,88,18,9.61904042048947,0,0
0,89,18,17.8381703737858,1,0
0,90,18,35.1649563702038,0,0
0,91,18,12.8673611095985,1,0
0,92,18,65.1928357003165,1,0
0,93,18,32.4641812837933,0,0
1,94,18,8.79425595426945,0,0
0,95,18,10.9439450511888,0,0
0,96,18,29.2534613386077,0,0
0,97,18,15.7109704683667,0,0
0,98,18,13.4678215922335,0,0
1,99,18,31.5660096691684,0,0
0,100,18,34.5022502755306,0,0
0,101,18,18.3490011769419,0,0
0,102,18,7.10588213839099,0,0
0,103,18,11.5193810714296,1,0
0,104,18,163.045979046654,0,0
0,105,18,8.91352304791771,0,0
0,106,18,16.8460472300128,1,0
1,107,18,28.0373256212611,0,0
0,108,18,48.720507047692,0,0
0,109,18,14.8009995682071,0,0
0,110,18,61.7087983825495,0,0
0,111,18,16.3717637510443,0,0
0,112,18,24.7733870769489,1,0
0,113,18,125.525626942766,0,0
0,114,18,63.7002733116068,0,0
1,115,18,33.191294891004,0,0
1,116,18,16.7123020338564,1,0
0,117,18,56.2277066996432,0,0
1,118,18,27.5663932909196,1,0
0,119,18,18.9298188896008,1,0
0,120,18,22.1018010696765,1,0
0,121,18,10.487409130983,0,0
0,122,18,17.1067868332889,0,0
0,123,18,38.286656424034,0,0
0,124,18,19.2882166043487,0,0
1,125,18,13.9245137883034,0,0
0,126,18,195.337128514152,1,0
1,127,18,14.937436245447,0,0
0,128,18,20.9188589237809,0,0
0,129,18,29.0640631629757,1,0
0,130,18,45.6142305268029,0,0
0,131,18,80.6387763051918,1,0
0,132,18,17.0718351525199,1,0
0,133,18,29.0556690644196,1,0
0,134,18,9.74631774089414,0,0
1,135,18,70.0996566912817,1,0
1,136,18,18.9061361920686,0,0
0,137,18,35.2866837221302,1,0
0,138,18,27.6117885227688,0,0
1,139,18,35.6206843416039,0,0
1,140,18,36.0437811453407,1,0
0,141,18,62.0872125235457,0,0
0,142,18,21.8831596548669,0,0
1,143,18,6.74908602308951,0,0
0,144,18,114.943419389736,0,0
0,145,18,34.1802462135578,0,0
0,146,18,15.9805346549569,1,0
0,147,18,15.4050731333892,0,0
1,148,18,30.9541977224323,1,0
0,149,18,87.5990542089565,0,0
0,150,18,30.8848536716808,0,0
0,151,18,51.1406316132961,0,0
0,152,18,8.02787458424396,1,0
0,153,18,30.0202294380978,0,0
0,154,18,17.8206993274393,0,0
0,155,18,5.13364812939023,1,0
0,156,18,20.1484871516763,0,0
0,157,18,26.7681367918063,0,0
1,158,18,9.48713266676789,0,0
0,159,18,24.2864183733146,0,0
0,160,18,34.0770170861413,1,0
0,161,18,41.7882208254555,1,0
0,162,18,49.3065983201455,0,0
0,163,18,55.3715899660571,0,0
0,164,18,49.905187627504,0,0
0,165,18,23.894662022053,1,0
0,166,18,8.0696429542724,0,0
0,167,18,44.5760669161195,1,0
1,168,18,52.5337467278074,0,0
0,169,18,58.7107035800558,0,0
1,170,18,20.3014529089385,1,0
0,171,18,100.788646399878,0,0
0,172,18,77.0628985351745,1,0
0,173,18,7.90650113713342,0,0
0,174,18,32.1214788572437,0,0
0,175,18,127.206589425859,0,0
0,176,18,161.213747529749,1,0
1,177,18,27.4296025940052,0,0
0,178,18,13.5597960961634,0,0
1,179,18,47.0073073516704,0,0
0,180,18,30.7822665593798,1,0
0,181,18,146.434652028953,0,0
0,182,18,42.3685967284938,0,0
1,183,18,18.0521241552399,0,0
0,184,18,63.3016694318754,0,0
0,185,18,98.4156531966041,0,0
0,186,18,4.98252761582955,0,0
1,187,18,59.0910884505545,0,0
1,188,18,18.0591444057947,0,0
0,189,18,29.9832648886338,0,0
0,190,18,35.3209367703761,0,0
0,191,18,27.8417724736981,0,0
0,192,18,14.8128525301617,0,0
0,193,18,137.37190534874,1,0
0,194,18,13.021515159425,0,0
0,195,18,3.84200774900854,0,0
0,196,18,5.85416532525577,0,0
0,197,18,14.3680964103001,0,0
0,198,18,31.2813379629898,0,0
0,199,18,16.3585159867075,0,0
0,200,18,84.6143511400362,0,0
0,1,19,34.5944202165026,0,1
0,2,19,21.4683256272084,0,1
0,3,19,19.3344172344331,1,1
0,4,19,17.091263017087,1,1
0,5,19,53.3322317226196,1,1
1,6,19,14.6760904285836,1,1
0,7,19,33.4566707684194,1,1
1,8,19,16.1220642918342,1,1
0,9,19,13.935951844614,0,1
0,10,19,49.5204554756591,1,1
0,11,19,59.4926101754477,0,1
0,12,19,24.5325704228435,1,1
0,13,19,23.7406011897554,1,1
0,14,19,38.2015879145567,1,1
0,15,19,41.3507057544685,1,1
0,16,19,17.4749021872267,1,1
0,17,19,23.6840218518103,0,1
0,18,19,36.8939695781426,1,1
1,19,19,11.2030167960459,1,1
0,20,19,179.593657316472,0,1
0,21,19,21.5714033848857,1,1
0,22,19,17.5129420173122,0,1
0,23,19,12.1338265211695,1,1
0,24,19,52.0165165312999,0,1
0,25,19,32.9274189163495,1,1
1,26,19,35.5761908849553,1,1
0,27,19,49.1505868181681,1,1
0,28,19,28.4421371353833,1,1
0,29,19,12.7035601381992,0,1
1,30,19,28.8053619723857,0,1
0,31,19,12.0850440519619,1,1
0,32,19,82.8317647506869,0,1
0,33,19,19.4416898829753,0,1
0,34,19,27.2878730288416,1,1
0,35,19,37.4496233845423,0,1
0,36,19,66.1711154647998,1,1
0,37,19,32.374966129673,1,1
1,38,19,24.3852346508155,1,1
0,39,19,15.3273696925671,1,1
1,40,19,13.3634051909492,1,1
0,41,19,22.7781465005618,0,1
0,42,19,32.7036385397767,1,1
0,43,19,13.230735725508,1,1
0,44,19,27.0717490046045,1,1
0,45,19,26.1600704684393,1,1
1,46,19,11.7783229556848,1,1
0,47,19,77.4449653689016,1,1
1,48,19,24.2969332746682,1,1
0,49,19,26.7885057230438,1,1
1,50,19,81.3314358704055,1,1
1,51,19,16.0717565165456,1,1
1,52,19,17.6773347508739,1,1
0,53,19,81.0204955304263,0,1
0,54,19,16.6504373626655,1,1
0,55,19,17.9577256220303,1,1
0,56,19,17.4996114623724,0,1
0,57,19,35.5939098471709,0,1
0,58,19,27.1296419404759,1,1
1,59,19,17.2651435604161,1,1
0,60,19,11.6773819639831,1,1
1,61,19,40.5605138872127,1,1
0,62,19,9.44854731974875,1,1
0,63,19,70.6432980411507,1,1
1,64,19,3.16817106290467,1,1
0,65,19,11.8167663128561,1,1
0,66,19,18.8611568195393,0,1
0,67,19,42.4701960112316,1,1
0,68,19,20.0517365248975,1,1
0,69,19,17.566748005499,1,1
0,70,19,23.6627566790363,1,1
0,71,19,24.5225079227132,0,1
0,72,19,16.7483741090682,1,1
0,73,19,24.9122020634753,1,1
0,74,19,58.9985652356328,0,1
0,75,19,94.1678067658983,1,1
1,76,19,22.4117518666549,1,1
0,77,19,21.0336945267947,0,1
1,78,19,15.7217384261981,1,1
1,79,19,21.6989963250196,1,1
0,80,19,25.6579536505277,1,1
0,81,19,35.7865472397257,0,1
0,82,19,23.5076485123681,0,1
0,83,19,15.9343848915537,1,1
0,84,19,13.6760843796681,1,1
0,85,19,31.6630178280914,0,1
0,86,19,85.2277424261127,0,1
0,87,19,48.9005409726239,1,1
0,88,19,30.4121450101922,1,1
0,89,19,32.4799016897793,1,1
0,90,19,49.2994074048784,1,1
0,91,19,20.8130820464284,1,1
0,92,19,59.6146878555098,1,1
0,93,19,9.20950671326751,0,1
1,94,19,14.6846252531187,1,1
0,95,19,48.8206258761877,1,1
0,96,19,44.5286166112149,1,1
0,97,19,38.8386776223787,0,1
0,98,19,39.4023523946473,1,1
1,99,19,5.70280302744326,1,1
0,100,19,24.0978622892567,0,1
0,101,19,30.4581538719632,0,1
0,102,19,16.0673420345493,0,1
0,103,19,17.9513145117698,1,1
0,104,19,10.081797531444,1,1
0,105,19,26.965206849629,1,1
0,106,19,78.5164177068003,0,1
1,107,19,27.4726292333345,1,1
0,108,19,17.6080613405178,1,1
0,109,19,17.7701542518694,0,1
0,110,19,38.7274288312654,1,1
0,111,19,20.5899388364259,1,1
0,112,19,26.7342287109157,0,1
0,113,19,27.6993612051244,0,1
0,114,19,39.5531020053129,1,1
1,115,19,12.3030131061092,1,1
1,116,19,34.7411108701989,1,1
0,117,19,29.6888955530362,1,1
1,118,19,50.0546553145267,1,1
0,119,19,19.4449296575144,0,1
0,120,19,14.2939658544667,1,1
0,121,19,44.5759996773917,1,1
0,122,19,60.7704455590793,1,1
0,123,19,69.9462757191869,0,1
0,124,19,44.8837667753501,1,1
1,125,19,18.2405321555231,1,1
0,126,19,38.1239259319215,0,1
1,127,19,31.6377120969937,1,1
0,128,19,27.0442466620112,1,1
0,129,19,38.548009009951,1,1
0,130,19,19.8101423612946,1,1
0,131,19,28.2407845141715,1,1
0,132,19,75.5098727383451,0,1
0,133,19,16.0092820840259,1,1
0,134,19,47.1584039195703,1,1
1,135,19,62.3243408350648,1,1
1,136,19,7.77699964513083,0,1
0,137,19,21.4688203383407,1,1
0,138,19,36.3347033912445,1,1
1,139,19,49.559279550179,0,1
1,140,19,40.8194117584838,1,1
0,141,19,16.6841604557866,0,1
0,142,19,77.6635109004671,1,1
1,143,19,12.5569652053154,1,1
0,144,19,20.5938760334477,1,1
0,145,19,45.73748101949,1,1
0,146,19,20.8329105297776,1,1
0,147,19,34.1165948433615,1,1
1,148,19,15.3527582717979,1,1
0,149,19,40.9339047502219,1,1
0,150,19,87.5339690902264,0,1
0,151,19,20.3373340821221,0,1
0,152,19,26.9681576127259,0,1
0,153,19,24.3801171152199,0,1
0,154,19,15.7567780679728,1,1
0,155,19,28.7659391479507,1,1
0,156,19,33.0054788778248,1,1
0,157,19,25.8485527470912,0,1
1,158,19,51.5522421787183,1,1
0,159,19,18.0636145166411,0,1
0,160,19,11.5523521991628,1,1
0,161,19,16.7537791897084,1,1
0,162,19,43.1284077297813,1,1
0,163,19,15.6737126626926,1,1
0,164,19,46.3542158990972,0,1
0,165,19,12.0903950348675,1,1
0,166,19,25.5357334566309,0,1
0,167,19,41.2212166750785,1,1
1,168,19,13.3039545160649,1,1
0,169,19,27.3404071173131,0,1
1,170,19,26.1011489404403,1,1
0,171,19,32.4245528136238,0,1
0,172,19,20.0137932592872,1,1
0,173,19,10.9600352288368,0,1
0,174,19,30.3400525832318,0,1
0,175,19,11.6381439646879,0,1
0,176,19,28.9128797659019,1,1
1,177,19,18.5785113397882,1,1
0,178,19,15.5021592800337,1,1
1,179,19,31.470824890616,1,1
0,180,19,26.1160675059998,1,1
0,181,19,18.4244705286419,1,1
0,182,19,72.3793110350961,1,1
1,183,19,32.0158571659666,1,1
0,184,19,23.1766481714376,1,1
0,185,19,16.0139261937924,1,1
0,186,19,32.9319518617559,0,1
1,187,19,11.1260659285329,1,1
1,188,19,5.56363225461969,1,1
0,189,19,30.3303710989135,1,1
0,190,19,74.2486572242161,1,1
0,191,19,221.448562748099,0,1
0,192,19,28.2797762787912,1,1
0,193,19,64.2296342249743,1,1
0,194,19,23.2851355120284,1,1
0,195,19,19.2092291498721,1,1
0,196,19,20.9191124777852,1,1
0,197,19,34.655633771199,1,1
0,198,19,25.487116287858,1,1
0,199,19,23.2811747854143,0,1
0,200,19,33.6466949942538,0,1
0,1,20,21.9913842492909,1,1
0,2,20,9.78302062190934,1,1
0,3,20,33.8832835703077,0,1
0,4,20,40.3617212145797,0,1
0,5,20,27.1559474294424,0,1
1,6,20,19.5740471286007,1,1
0,7,20,23.2269913024532,0,1
1,8,20,13.0229850354071,1,1
0,9,20,14.3089341816514,0,1
0,10,20,21.9630723577069,0,1
0,11,20,15.8753187986731,0,1
0,12,20,43.3142768034383,0,1
